"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DP01","DP01_ATTRIBUTES","DP10","DP10_ATTRIBUTES","DP1X","DP1X_ATTRIBUTES","DSND","DSND_ATTRIBUTES","DSNW","DSNW_ATTRIBUTES","DT00","DT00_ATTRIBUTES","DT32","DT32_ATTRIBUTES","DX32","DX32_ATTRIBUTES","DX70","DX70_ATTRIBUTES","DX90","DX90_ATTRIBUTES","EMNT","EMNT_ATTRIBUTES","EMSD","EMSD_ATTRIBUTES","EMSN","EMSN_ATTRIBUTES","EMXP","EMXP_ATTRIBUTES","EMXT","EMXT_ATTRIBUTES","FZF0","FZF0_ATTRIBUTES","FZF1","FZF1_ATTRIBUTES","FZF2","FZF2_ATTRIBUTES","FZF3","FZF3_ATTRIBUTES","FZF4","FZF4_ATTRIBUTES","FZF5","FZF5_ATTRIBUTES","FZF6","FZF6_ATTRIBUTES","FZF7","FZF7_ATTRIBUTES","FZF8","FZF8_ATTRIBUTES","FZF9","FZF9_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","WDFG","WDFG_ATTRIBUTES"
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","1953","       127","E","        70","E","         3","E",,,,,,,,,,,,,,,,,,,,,"46.7"," ,E,0628, ",,,,,,,,,,,,,,,,,,,,,,,"772.5"," ,E",,,,,,,,,,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","1954","       139","E","        77","E","         4","E",,,,,,,,,,,,,,,,,,,,,"47.1"," ,E,1023, ",,,,,,,,,,,,,,,,,,,,,,,"767.4"," ,E",,,,,,,,,,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","1955","       125","E","        94","E","         5","E",,,,,,,,,,,,,,,,,,,,,"45.0"," ,E,0117, ",,,,,,,,,,,,,,,,,,,,,,,"926.6"," ,E",,,,,,,,,,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","1956","       125","E","        83","E","         2","E",,,,,,,,,,,,,,,,,,,,,"33.0"," ,E,0413, ",,,,,,,,,,,,,,,,,,,,,,,"735.1"," ,E",,,,,,,,,,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","1957","       137","E","        80","E","         0","E",,,,,,,,,,,,,,,,,,,,,"23.0"," ,E,0205, ",,,,,,,,,,,,,,,,,,,,,,,"703.5"," ,E",,,,,,,,,,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","1976",,,,,,,,,,,,,,,"         1","S","        86","S","         2","S",,,,,,,,,"34.0","S,0803, ",,,,,,,,,,,,,,,,,,,,,,,,,,,"16.2","S",,,,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","1977","       166","S","       114","S","         5","S",,,,,,,,,"         0","S","        41","S","         0","S",,,,,,,"36.1"," ,S,1007,+","32.0","S,0911, ",,,,,,,,,,,,,,,,,,,,,"1182.5"," ,S",,,,,"15.2","S",,,,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","1984",,,,,,,,,,,,,,,"         0","S","        82","S","         4","S",,,,,,,,,"33.6","S,0728, ",,,,,,,,,,,,,,,,,,,,,,,,,,,"16.1","S",,,,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","1985",,,,,,,,,,,,,,,"         1","E","       113","E","         6","E",,,,,,,,,"34.6","E,0911, ",,,,,,,,,,,,,,,,,,,,,,,,,,,"17.1","E",,,,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","1986","       157","E","       103","E","         6","E",,,,,"         0","E","        49","E","         0","E","        97","E","         1","E","-5.0","E,0210, ",,,,,"49.8"," ,E,0914, ","35.0","E,0716, ","-2.4","E,1105","-2.4","E,1105","-4.4","E,1129",,,,,"0.0","E,0425","-2.2","E,0414","-4.6","E,0413",,,,,"996.5"," ,E",,,"11.3","E","16.5","E","6.0","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","1987","       155","E","        93","E","        10","E",,,,,"         0","E","        45","E","         0","E","        97","E","        11","E","-6.6","E,0221, ",,,,,"65.8"," ,E,1014, ","35.2","E,0812, ","-0.8","E,1128","-2.6","E,1129",,,,,,,"-0.4","E,0518","-4.0","E,0320","-6.6","E,0221",,,,,"1165.6"," ,E",,,"12.0","E","17.4","E","6.6","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","1988","       160","E","        96","E","         2","E",,,,,"         0","E","        46","E","         0","E","        87","E","         2","E","-9.4","E,1231, ",,,,,"38.4"," ,E,1013, ","37.8","E,0907, ","-0.6","E,1119","-3.0","E,1123","-7.4","E,1124","-7.4","E,1124","-9.4","E,1231","-1.0","E,0428","-3.0","E,0314","-4.6","E,0303",,,,,"906.7"," ,E",,,"11.6","E","17.1","E","6.0","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","1989","       138","E","        92","E","         6","E",,,,,"         0","E","        46","E","         0","E","       144","E","         5","E","-9.2","E,0102, ",,,,,"41.8"," ,E,1220, ","36.0","E,0719, ","-2.2","E,1110","-2.2","E,1110",,,,,,,"-0.2","E,0408","-3.4","E,0319","-4.4","E,0314","-7.0","E,0207","-9.2","E,0102","995.3"," ,E",,,"12.6","E","18.8","E","6.3","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","1990","       142","E","        81","E","         3","E",,,,,"         0","E","        48","E","         0","E","       139","E","        16","E","-6.2","E,1222,+",,,,,"37.0"," ,E,1230, ","41.2","E,0721,+","-0.4","E,1103","-2.4","E,1104","-5.8","E,1130",,,,,"-2.8","E,0328","-2.8","E,0328","-5.4","E,0111",,,,,"780.1"," ,E",,,"12.3","E","18.4","E","6.3","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","1991","       148","E","        91","E","         4","E",,,,,"         0","E","        55","E","         0","E","       104","E","         6","E","-6.2","E,1230,+",,,,,"38.5"," ,E,0110, ","34.8","E,0813, ","-1.2","E,1024","-2.2","E,1123","-5.6","E,1223",,,,,"-0.4","E,0423","-2.4","E,0422","-5.2","E,0128",,,,,"917.1"," ,E",,,"11.4","E","16.6","E","6.1","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","1992","       141","E","        77","E","         5","E",,,,,"         0","E","        61","E","         0","E","        89","E","         5","E","-7.8","E,0102, ",,,,,"59.8"," ,E,0830, ","35.0","E,0728, ","-2.2","E,1018","-2.2","E,1018",,,,,,,"-0.2","E,0504","-2.4","E,0310","-7.0","E,0223","-7.0","E,0223",,,"903.2"," ,E",,,"11.3","E","16.9","E","5.7","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","1993","       160","E","       103","E","         6","E",,,,,"         0","E","        56","E","         0","E","        66","E","         4","E","-6.0","E,0225, ",,,,,"52.9"," ,E,0424, ","35.6","E,0819, ","-1.8","E,1115","-3.2","E,1116",,,,,,,"-0.2","E,0416","-3.0","E,0326","-4.6","E,0307",,,,,"1089.3"," ,E",,,"11.2","E","16.5","E","5.8","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","1994","       155","E","        95","E","         6","E",,,,,"         0","E","        30","E","         0","E","        98","E","         1","E","-4.4","E,1225,+",,,,,"62.8"," ,E,1231, ","32.6","E,0623, ","-0.4","E,1121","-2.6","E,1223","-4.4","E,1225",,,,,"-1.6","E,0420","-2.4","E,0217","-4.4","E,0213",,,,,"1141.3"," ,E",,,"11.9","E","17.2","E","6.6","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","1995","       160","E","       105","E","         9","E",,,,,"         0","E","        38","E","         0","E","       117","E","         4","E","-5.8","E,0115, ",,,,,"54.3"," ,E,1115, ","38.0","E,0724, ","0.0","E,1107","-3.8","E,1208","-4.8","E,1215",,,,,"-1.4","E,0426","-2.6","E,0228","-5.8","E,0115",,,,,"1166.7"," ,E",,,"12.5","E","18.0","E","7.0","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","1996","       167","E","       107","E","         5","E",,,,,,,,,,,,,,,,,,,,,"44.5"," ,E,0517, ",,,,,,,,,,,,,,,,,,,,,,,"1133.0"," ,E",,,,,,,,,,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","1997","       159","E","        98","E","         6","E",,,,,"         0","E","        34","E","         1","E","       138","E","         0","E","-6.8","E,0106,+",,,,,"49.9"," ,E,1019, ","30.8","E,0823, ","-0.6","E,1030","-3.6","E,1206","-4.6","E,1214",,,,,"-1.6","E,0423","-2.6","E,0129","-4.4","E,0115","-6.8","E,0106",,,"1098.1"," ,E",,,"12.8","E","18.4","E","7.2","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","1998","       151","E","        81","E","         3","E",,,,,"         0","E","        47","E","         0","E","       108","E","         6","E","-5.0","E,1208,+",,,,,"46.0"," ,E,0429, ","36.2","E,0809,+","-0.2","E,1020","-3.4","E,1107","-5.0","E,1207",,,,,"-0.8","E,0325","-2.4","E,0302","-4.4","E,0131",,,,,"942.0"," ,E",,,"12.2","E","17.8","E","6.6","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","1999","       167","E","       102","E","         7","E",,,,,"         0","E","        50","E","         0","E","        98","E","         1","E","-5.4","E,0111, ",,,,,"73.4"," ,E,0918, ","32.2","E,0910, ","-0.8","E,1103","-3.8","E,1126","-5.2","E,1231",,,,,"-1.0","E,0418","-4.0","E,0301","-5.0","E,0215",,,,,"1233.3"," ,E",,,"11.7","E","17.0","E","6.5","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","2000","       169","E","       124","E","         7","E",,,,,"         0","E","        42","E","         0","E","       105","E","         8","E","-6.9","E,0126, ",,,,,"47.0"," ,E,1206, ","35.0","E,0809,+","-1.2","E,1110","-3.6","E,1111",,,,,,,"-3.8","E,0406","-3.8","E,0406","-6.9","E,0126","-6.9","E,0126",,,"1340.7"," ,E",,,"11.8","E","17.4","E","6.2","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","2001",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","2003","       157","E","        96","E","         9","E",,,,,"         0","E","        43","E","         0","E","       113","E","        14","E","-7.3","E,0114, ",,,,,"43.5"," ,E,1114, ","39.1","E,0812, ","0.0","E,1022","-3.0","E,1223",,,,,,,"-0.6","E,0407","-2.3","E,0321","-5.7","E,0218","-7.3","E,0114",,,"1111.0"," ,E",,,"12.3","E","18.1","E","6.6","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","2004","       144","E","        88","E","         2","E",,,,,"         0","E","        68","E","         0","E","       115","E","         3","E","-7.8","E,0302, ",,,,,"37.6"," ,E,1030, ","35.8","E,0731, ","-1.8","E,1116","-4.1","E,1125","-5.0","E,1208",,,,,"-0.3","E,0501","-3.4","E,0411","-7.8","E,0302","-7.8","E,0302",,,"822.9"," ,E",,,"11.6","E","17.2","E","6.0","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","2005","       130","E","        85","E","         3","E",,,,,"         0","E","        62","E","         0","E","       135","E","         8","E","-10.0","E,1224,+",,,,,"35.2"," ,E,1201, ","35.3","E,0830, ","-0.4","E,1105","-5.5","E,1211","-5.5","E,1211","-6.8","E,1221","-10.0","E,1223","-0.1","E,0411","-3.0","E,0410","-4.6","E,0310","-8.2","E,0302",,,"824.3"," ,E",,,"11.8","E","17.7","E","5.9","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","2006","       145","E","        87","E","        13","E",,,,,"         0","E","        60","E","         0","E","       140","E","        13","E","-7.8","E,0129, ",,,,,"54.3"," ,E,1118, ","37.7","E,0905, ","-0.4","E,1129","-3.7","E,1215","-5.4","E,1224","-7.2","E,1225",,,"-1.2","E,0412","-3.4","E,0411","-4.4","E,0301","-7.8","E,0129",,,"1157.5"," ,E",,,"12.8","E","18.7","E","7.0","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","2007","       147","E","        78","E","         1","E",,,,,"         0","E","        45","E","         0","E","       120","E","         2","E","-8.4","E,1217, ",,,,,"25.7"," ,E,1118, ","35.6","E,0804, ","-0.6","E,1102","-2.5","E,1111","-7.3","E,1117","-7.3","E,1117",,,"0.0","E,0405","-2.3","E,0202",,,,,,,"734.4"," ,E",,,"11.8","E","17.6","E","5.9","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","2008","       159","E","       104","E","         7","E",,,,,"         0","E","        50","E","         0","E","       117","E","         0","E","-6.6","E,1225, ",,,,,"45.8"," ,E,0408, ","31.8","E,0803, ","-1.4","E,1004","-4.2","E,1127","-5.8","E,1222",,,,,"-0.2","E,0415","-5.0","E,0307","-5.0","E,0307",,,,,"1222.3"," ,E",,,"12.0","E","17.6","E","6.3","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","2009","       154","E","       104","E","         9","E",,,,,"         0","E","        43","E","         0","E","       134","E","         4","E","-8.0","E,1220, ",,,,,"45.0"," ,E,0722, ","34.3","E,0908, ","-0.1","E,1017","-3.6","E,1215","-8.0","E,1220","-8.0","E,1220",,,"-1.1","E,0403","-2.4","E,0401","-6.4","E,0111",,,,,"1208.6"," ,E",,,"12.3","E","17.9","E","6.6","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","2010","       169","E","        98","E","        14","E",,,,,"         0","E","        61","E","         0","E","       122","E","         5","E","-9.2","E,0110, ",,,,,"73.8"," ,E,0609, ","35.8","E,0821, ","-0.1","E,1019","-2.3","E,1124","-5.1","E,1129",,,,,"-0.2","E,0513","-3.2","E,0316","-5.4","E,0214","-9.2","E,0110","-9.2","E,0110","1303.9"," ,E",,,"12.0","E","17.6","E","6.4","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","2011","       126","E","        75","E","         9","E",,,,,"         0","E","        34","E","         0","E","       136","E","         3","E","-5.2","E,1227, ",,,,,"67.7"," ,E,1026, ","36.4","E,0626, ","-0.6","E,1021","-3.2","E,1225","-5.0","E,1226",,,,,"0.0","E,0322","-2.5","E,0306","-4.6","E,0126",,,,,"903.3"," ,E",,,"13.0","E","18.9","E","7.1","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","2012","       141","E","        91","E","         3","E",,,,,"         0","E","        56","E","         0","E","       128","E","        12","E","-7.0","E,0204, ",,,,,"33.7"," ,E,1214, ","36.6","E,0809, ","-0.2","E,1028","-3.4","E,1209",,,,,,,"-0.6","E,0416","-2.4","E,0322","-5.3","E,0213","-7.0","E,0204",,,"781.8"," ,E",,,"12.1","E","18.0","E","6.2","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","2013","       169","E","       106","E","        12","E",,,,,"         0","E","        43","E","         0","E","       114","E","         7","E","-7.9","E,1209, ",,,,,"68.1"," ,E,0118, ","36.0","E,0821, ","-0.2","E,1122","-2.3","E,1128","-4.7","E,1204","-7.9","E,1209",,,"-0.1","E,0511","-3.5","E,0302",,,,,,,"1320.2"," ,E",,,"12.2","E","17.6","E","6.9","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","2014","       181","E","       124","E","         4","E",,,,,"         0","E","        12","E","         0","E","       147","E","         1","E","-5.7","E,1230, ",,,,,"49.2"," ,E,1016, ","35.0","E,0902, ","0.0","E,1127","-3.4","E,1229","-5.7","E,1230",,,,,"-0.8","E,0328",,,,,,,,,"1148.9"," ,E",,,"12.9","E","18.1","E","7.7","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","2015","       126","E","        69","E","         3","E",,,,,"         0","E","        36","E","         0","E","       134","E","        11","E","-4.5","E,0101, ",,,,,"48.0"," ,E,1004, ","35.1","E,0630, ","-0.2","E,1123","-2.2","E,1130",,,,,,,"-2.4","E,0316","-2.4","E,0316","-4.5","E,0101",,,,,"752.2"," ,E",,,"13.0","E","18.8","E","7.3","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","2016","       150","E","        99","E","         9","E",,,,,"         0","E","        35","E","         0","E","       117","E","        13","E","-6.0","E,1231, ",,,,,"38.4"," ,E,0107, ","38.4","E,0718, ","-0.8","E,1122","-2.4","E,1130","-6.0","E,1231",,,,,"-0.6","E,0501","-2.4","E,0301",,,,,,,"1157.6"," ,E",,,"12.4","E","17.9","E","6.8","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","2017","       131","E","        72","E","         4","E",,,,,"         0","E","        43","E","         0","E","       153","E","         6","E","-6.3","E,0125, ",,,,,"63.9"," ,E,1210, ","39.1","E,0821, ","0.0","E,1114","-2.5","E,1127","-5.9","E,1206",,,,,"-1.0","E,0429","-2.3","E,0427","-6.3","E,0125",,,,,"786.4"," ,E",,,"12.8","E","18.7","E","6.8","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","2018","       160","E","       105","E","         7","E",,,,,"         0","E","        29","E","         0","E","       121","E","         6","E","-4.3","E,0224, ",,,,,"47.0"," ,E,1013, ","35.6","E,0803, ","-0.1","E,1114","-3.8","E,1231",,,,,,,"-0.7","E,0501","-3.6","E,0322",,,,,,,"1225.7"," ,E",,,"12.5","E","17.4","E","7.5","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","2019","       150","E","        99","E","         9","E",,,,,"         0","E","        41","E","         0","E","       122","E","         4","E","-7.2","E,0106, ",,,,,"51.4"," ,E,0920, ","34.8","E,0823, ","-1.3","E,1203","-4.5","E,1204","-4.5","E,1204",,,,,"-0.2","E,0328","-2.8","E,0220","-7.2","E,0106","-7.2","E,0106",,,"1275.4"," ,E",,,"12.4","E","18.0","E","6.8","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","2020","       140","E","        91","E","         5","E",,,,,"         0","E","        26","E","         0","E","       128","E","         9","E","-4.1","E,0102, ",,,,,"32.2"," ,E,1210, ","36.7","E,0730, ","-0.9","E,1224","-3.3","E,1226",,,,,,,"-0.8","E,0331","-2.7","E,0112",,,,,,,"1056.4"," ,E",,,"13.3","E","18.7","E","7.9","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","2021",,,,,,,,,,,"         0","E","        38","E","         0","E","       118","E","         4","E","-4.9","E,0107, ",,,,,,,"33.7","E,0906,+","-0.4","E,1107","-2.6","E,1216",,,,,,,"-0.7","E,0502","-2.6","E,0321","-4.4","E,0113",,,,,,,,,"12.4","E","17.9","E","7.0","E",,
"SPE00120260","LUGO ROZAS, SP","43.1153","-7.4558","445.0","2022","       143","E","        83","E","         7","E",,,,,,,,,,,,,,,,,,,,,"53.0"," ,E,1016, ",,,,,,,,,,,,,,,,,,,,,,,"928.8"," ,E",,,,,,,,,,
"SPE00120386","PALENCIA OBSERVATORIO, SP","42.0081","-4.5353","750.0","1951","       109","E","        53","E","         2","E",,,,,,,,,,,,,,,,,,,,,"37.7"," ,E,1104, ",,,,,,,,,,,,,,,,,,,,,,,"545.8"," ,E",,,,,,,,,,
"SPE00120386","PALENCIA OBSERVATORIO, SP","42.0081","-4.5353","750.0","1952","        99","E","        46","E","         0","E",,,,,,,,,,,,,,,,,,,,,"22.2"," ,E,0703, ",,,,,,,,,,,,,,,,,,,,,,,"342.7"," ,E",,,,,,,,,,
"SPE00120386","PALENCIA OBSERVATORIO, SP","42.0081","-4.5353","750.0","1953","        70","E","        29","E","         0","E",,,,,,,,,,,,,,,,,,,,,"21.2"," ,E,1013, ",,,,,,,,,,,,,,,,,,,,,,,"251.5"," ,E",,,,,,,,,,
"SPE00120386","PALENCIA OBSERVATORIO, SP","42.0081","-4.5353","750.0","1954","        83","E","        33","E","         0","E",,,,,,,,,,,,,,,,,,,,,"22.3"," ,E,0513, ",,,,,,,,,,,,,,,,,,,,,,,"265.0"," ,E",,,,,,,,,,
"SPE00120386","PALENCIA OBSERVATORIO, SP","42.0081","-4.5353","750.0","1955","       111","E","        59","E","         3","E",,,,,,,,,,,,,,,,,,,,,"44.2"," ,E,0812, ",,,,,,,,,,,,,,,,,,,,,,,"543.3"," ,E",,,,,,,,,,
"SPE00120386","PALENCIA OBSERVATORIO, SP","42.0081","-4.5353","750.0","1956","        83","E","        44","E","         1","E",,,,,,,,,,,,,,,,,,,,,"35.6"," ,E,0613, ",,,,,,,,,,,,,,,,,,,,,,,"342.8"," ,E",,,,,,,,,,
"SPE00120386","PALENCIA OBSERVATORIO, SP","42.0081","-4.5353","750.0","1957","        78","E","        32","E","         0","E",,,,,,,,,,,,,,,,,,,,,"12.0"," ,E,0701, ",,,,,,,,,,,,,,,,,,,,,,,"236.9"," ,E",,,,,,,,,,
"SPE00120386","PALENCIA OBSERVATORIO, SP","42.0081","-4.5353","750.0","1958","       110","E","        41","E","         1","E",,,,,,,,,,,,,,,,,,,,,"35.2"," ,E,0609, ",,,,,,,,,,,,,,,,,,,,,,,"371.5"," ,E",,,,,,,,,,
"SPE00120386","PALENCIA OBSERVATORIO, SP","42.0081","-4.5353","750.0","1959","       119","E","        55","E","         1","E",,,,,,,,,,,,,,,,,,,,,"33.6"," ,E,0614, ",,,,,,,,,,,,,,,,,,,,,,,"464.0"," ,E",,,,,,,,,,
"SPE00120386","PALENCIA OBSERVATORIO, SP","42.0081","-4.5353","750.0","1960","       118","E","        74","E","         2","E",,,,,,,,,,,,,,,,,,,,,"35.4"," ,E,0605, ",,,,,,,,,,,,,,,,,,,,,,,"615.8"," ,E",,,,,,,,,,
"SPE00120386","PALENCIA OBSERVATORIO, SP","42.0081","-4.5353","750.0","1961","       117","E","        52","E","         2","E",,,,,"         0","E","        24","E","         2","E","       123","E","         6","E","-5.6","E,1221, ",,,,,"31.5"," ,E,0918, ","33.2","E,0828, ","-0.6","E,1201","-3.0","E,1219","-4.4","E,1220",,,,,"-0.2","E,0210","-2.2","E,0124",,,,,,,"481.2"," ,E",,,"12.5","E","17.5","E","7.6","E",,
"SPE00120386","PALENCIA OBSERVATORIO, SP","42.0081","-4.5353","750.0","1962","        75","E","        36","E","         0","E",,,,,"         0","E","        60","E","         4","E","       119","E","         3","E","-7.8","E,1225, ",,,,,"18.9"," ,E,0331,+","32.8","E,0829, ","-0.6","E,1115","-5.4","E,1130","-5.4","E,1130","-7.4","E,1207",,,"0.0","E,0416","-2.2","E,0213",,,,,,,"272.4"," ,E",,,"11.3","E","16.1","E","6.5","E",,
"SPE00120386","PALENCIA OBSERVATORIO, SP","42.0081","-4.5353","750.0","1963","       113","E","        49","E","         0","E",,,,,"         0","E","        45","E","         6","E","       111","E","         1","E","-7.6","E,0204, ",,,,,"22.7"," ,E,0921, ","33.4","E,0723, ","-0.4","E,1130","-2.2","E,1215","-5.4","E,1217",,,,,"-0.6","E,0407","-3.8","E,0406","-7.4","E,0205","-7.4","E,0205",,,"410.5"," ,E",,,"11.1","E","15.5","E","6.6","E",,
"SPE00120386","PALENCIA OBSERVATORIO, SP","42.0081","-4.5353","750.0","1964","        79","E","        35","E","         0","E",,,,,"         0","E","        70","E","         7","E","       130","E","         6","E","-4.6","E,0212,+",,,,,"21.7"," ,E,0223, ","33.4","E,0717, ","-1.2","E,1117","-2.2","E,1207","-4.4","E,1216",,,,,"-1.6","E,0310","-3.0","E,0309","-4.6","E,0212",,,,,"255.7"," ,E",,,"11.7","E","16.7","E","6.7","E",,
"SPE00120386","PALENCIA OBSERVATORIO, SP","42.0081","-4.5353","750.0","1966","       107","E","        44","E","         3","E",,,,,"         0","E","        23","E","         2","E","       112","E","        11","E","-3.2","E,1225,+",,,,,"37.6"," ,E,1003, ","34.8","E,0910, ","0.0","E,1103","-2.2","E,1210",,,,,,,"-0.6","E,0308",,,,,,,,,"474.5"," ,E",,,"11.9","E","16.3","E","7.6","E",,
"SPE00120386","PALENCIA OBSERVATORIO, SP","42.0081","-4.5353","750.0","1967","        83","E","        41","E","         0","E",,,,,"         0","E","        38","E","         5","E","        97","E","         2","E","-4.6","E,0116, ",,,,,"18.5"," ,E,1107, ","33.8","E,0711, ","-1.0","E,1203","-2.6","E,1207",,,,,,,"-0.2","E,0503","-3.2","E,0117","-4.6","E,0116",,,,,"301.0"," ,E",,,"11.7","E","16.3","E","7.1","E",,
"SPE00120386","PALENCIA OBSERVATORIO, SP","42.0081","-4.5353","750.0","1968","        92","E","        42","E","         0","E",,,,,,,,,,,,,,,,,,,,,"13.8"," ,E,1107, ",,,,,,,,,,,,,,,,,,,,,,,"306.5"," ,E",,,,,,,,,,
"SPE00120386","PALENCIA OBSERVATORIO, SP","42.0081","-4.5353","750.0","1969","       107","E","        52","E","         2","E",,,,,,,,,,,,,,,,,,,,,"30.4"," ,E,0901, ",,,,,,,,,,,,,,,,,,,,,,,"419.3"," ,E",,,,,,,,,,
"SPE00120386","PALENCIA OBSERVATORIO, SP","42.0081","-4.5353","750.0","1970","        80","E","        41","E","         1","E",,,,,"         0","E","        54","E","         7","E","       144","E","        10","E","-6.8","E,1229,+",,,,,"25.7"," ,E,0714, ","35.0","E,0706, ","-1.8","E,1215","-5.0","E,1217","-5.0","E,1217","-6.8","E,1227",,,"-2.6","E,0429","-2.6","E,0429","-4.6","E,0302",,,,,"331.2"," ,E",,,"12.0","E","17.1","E","6.9","E",,
"SPE00120386","PALENCIA OBSERVATORIO, SP","42.0081","-4.5353","750.0","1971","       103","E","        48","E","         0","E",,,,,"         0","E","        52","E","         4","E","       113","E","         5","E","-14.8","E,0104, ",,,,,"25.2"," ,E,0613, ","34.6","E,0903, ","0.0","E,1114","-2.4","E,1215",,,,,,,"-0.6","E,0329","-2.2","E,0309","-5.8","E,0308","-14.8","E,0104","-14.8","E,0104","333.6"," ,E",,,"11.3","E","15.9","E","6.8","E",,
"SPE00120386","PALENCIA OBSERVATORIO, SP","42.0081","-4.5353","750.0","1972","       112","E","        55","E","         0","E",,,,,"         0","E","        29","E","         5","E","        89","E","         1","E","-8.4","E,0104, ",,,,,"25.0"," ,E,0921, ","33.2","E,0715, ","-1.0","E,1126","-3.2","E,1221",,,,,,,"-1.6","E,0421","-2.6","E,0302","-7.2","E,0105","-7.2","E,0105",,,"488.1"," ,E",,,"11.0","E","15.1","E","6.8","E",,
"SPE00120386","PALENCIA OBSERVATORIO, SP","42.0081","-4.5353","750.0","1973","        73","E","        35","E","         0","E",,,,,,,,,,,,,,,,,,,,,"17.8"," ,E,0327, ",,,,,,,,,,,,,,,,,,,,,,,"289.4"," ,E",,,,,,,,,,
"SPE00120386","PALENCIA OBSERVATORIO, SP","42.0081","-4.5353","750.0","1974","        91","E","        42","E","         0","E",,,,,"         0","E","        51","E","         1","E","       101","E","         9","E","-5.8","E,0227, ",,,,,"22.4"," ,E,0627, ","35.0","E,0816,+","0.0","E,1018","-2.2","E,1107",,,,,,,"0.0","E,0320","-2.8","E,0306","-4.8","E,0305",,,,,"314.6"," ,E",,,"11.0","E","15.9","E","6.2","E",,
