"STATION","DATE","PRCP","TAVG"
"SP000009434","1978","7.35","58.1"
"SP000009434","1979","11.06","58.4"
"SP000009434","1980","10.59","57.8"
"SP000009434","1981","10.16","59.4"
"SP000009434","1982","14.43",
"SP000009434","1983","10.60","59.5"
"SP000009434","1984","13.82","57.8"
"SP000009434","1985","9.86","58.7"
"SP000009434","1986","16.78",
"SP000009434","1987","14.33","59.9"
"SP000009434","1988","14.56","59.3"
"SP000009434","1989","10.26","60.7"
"SP000009434","1990","13.44","60.5"
"SP000009434","1991","13.27","59.1"
"SP000009434","1992","10.96","58.9"
"SP000009434","1993","10.29",
"SP000009434","1994","9.11",
"SP000009434","1995","7.20",
"SP000009434","1996","15.40","59.1"
"SP000009434","1997","18.93","60.5"
"SP000009434","1998","7.25","59.6"
"SP000009434","1999","12.26",
"SP000009434","2000","14.77","60.4"
"SP000009434","2001","8.96","60.5"
"SP000009434","2002","18.58","60.6"
"SP000009434","2003","17.13","61.2"
"SP000009434","2004","12.90","60.1"
"SP000009434","2005","10.76","59.4"
"SP000009434","2006","12.27","61.5"
"SP000009434","2007","16.54","59.9"
"SP000009434","2008","16.28","59.8"
"SP000009434","2009","8.76","61.4"
"SP000009434","2010","10.49","59.4"
"SP000009434","2011","12.54","61.9"
"SP000009434","2012","10.27","61.2"
"SP000009434","2013","15.07","59.8"
"SP000009434","2014","12.50","62.6"
"SP000009434","2015","13.25","61.8"
"SP000009434","2016","14.23","61.4"
"SP000009434","2017","10.74","62.0"
"SP000009434","2018","21.32","61.3"
"SP000009434","2019","10.65","62.0"
"SP000009434","2020","15.76","61.6"
"SP000009434","2021","13.37","61.1"
"SP000009434","2022","8.43","63.7"
"SP000009434","2023",,
"SPE00156036","2008","26.52","61.6"
"SPE00156036","2009","17.94","62.2"
"SPE00156036","2010","33.82","60.7"
"SPE00156036","2011","29.19","62.5"
"SPE00156036","2012","16.96","61.4"
"SPE00156036","2013","26.13","61.0"
"SPE00156036","2014","24.25","62.3"
"SPE00156036","2015","13.98","62.2"
"SPE00156036","2016","25.29","62.2"
"SPE00156036","2017","17.36","62.0"
"SPE00156036","2018","36.36","62.0"
"SPE00156036","2020","27.95","62.1"
"SPE00156036","2021","13.93","61.4"
"SPE00156036","2022","12.93","63.7"
"SPE00156036","2023",,
"SPE00156432","2009","15.68","62.1"
"SPE00156432","2010","23.87","59.5"
"SPE00156432","2011","28.96","61.9"
"SPE00156432","2012","19.10","60.9"
"SPE00156432","2013","22.60","60.4"
"SPE00156432","2014","21.67","61.8"
"SPE00156432","2015","12.73","61.9"
"SPE00156432","2016","16.40","61.5"
"SPE00156432","2017","15.30","61.7"
"SPE00156432","2018","30.35","61.8"
"SPE00156432","2020","29.01","62.3"
"SPE00156432","2021","11.19","61.9"
"SPE00156432","2022","13.14","64.1"
"SPE00156432","2023",,
"SPE00155982","2008","32.18","60.0"
"SPE00155982","2009","22.12","61.2"
"SPE00155982","2010","29.70","58.7"
"SPE00155982","2011","41.65","61.0"
"SPE00155982","2012","20.44","60.0"
"SPE00155982","2013","30.41","59.2"
"SPE00155982","2014","34.66","60.8"
"SPE00155982","2015","21.47","60.9"
"SPE00155982","2016","25.92","60.6"
"SPE00155982","2017","17.60","60.9"
"SPE00155982","2018","46.31","60.8"
"SPE00155982","2020","38.04","61.1"
"SPE00155982","2021","16.94","60.4"
"SPE00155982","2022","23.09","63.0"
"SPE00155982","2023",,
"SPE00156279","2009","19.58","55.5"
"SPE00156279","2010","22.30","52.8"
"SPE00156279","2011","17.86","55.6"
"SPE00156279","2012","14.32","54.8"
"SPE00156279","2013","20.98","53.3"
"SPE00156279","2014","24.87","55.1"
"SPE00156279","2015","14.59","55.4"
"SPE00156279","2016","15.99","54.7"
"SPE00156279","2017","13.03","55.4"
"SPE00156279","2018","31.16","54.7"
"SPE00156279","2020","19.68","55.7"
"SPE00156279","2021","15.14","54.8"
"SPE00156279","2022","15.33","57.8"
"SPE00156279","2023",,
"SPE00119720","1972","53.15","54.4"
"SPE00119720","1973","40.64","55.1"
"SPE00119720","1974","46.65","54.3"
"SPE00119720","1975","41.48","55.6"
"SPE00119720","1976","46.36","55.6"
"SPE00119720","1977","57.59",
"SPE00119720","1978","50.72","56.0"
"SPE00119720","1979","55.70","55.9"
"SPE00119720","1980","46.64","55.6"
"SPE00119720","1981","41.00","56.6"
"SPE00119720","1982","43.29","56.5"
"SPE00119720","1983","39.65","56.7"
"SPE00119720","1984","59.30","55.8"
"SPE00119720","1985","43.06","55.9"
"SPE00119720","1986","48.04","55.2"
"SPE00119720","1987","43.85","56.7"
"SPE00119720","1988","36.68","56.0"
"SPE00119720","1989",,"57.4"
"SPE00119720","1990","38.37","57.8"
"SPE00119720","1991","42.93","56.1"
"SPE00119720","1992","34.83","56.1"
"SPE00119720","1993","44.55","56.1"
"SPE00119720","1994","47.63","56.9"
"SPE00119720","1995","45.38","58.2"
"SPE00119720","1996","43.19","56.6"
"SPE00119720","1997","43.55","58.7"
"SPE00119720","1998","41.19","57.5"
"SPE00119720","1999","50.98","56.9"
"SPE00119720","2000","57.15","56.8"
"SPE00119720","2001","43.93","56.7"
"SPE00119720","2002","47.96","57.3"
"SPE00119720","2003","47.26","57.4"
"SPE00119720","2004","30.95","56.9"
"SPE00119720","2005","37.18","57.3"
"SPE00119720","2006","47.23","58.3"
"SPE00119720","2007","30.06","56.7"
"SPE00119720","2008","43.39","56.8"
"SPE00119720","2009","43.09","57.0"
"SPE00119720","2010","46.14",
"SPE00119720","2011","28.60","59.4"
"SPE00119720","2012","32.43","55.5"
"SPE00119720","2013",,"58.2"
"SPE00119720","2014","41.59","59.0"
"SPE00119720","2015","28.52",
"SPE00119720","2016",,
"SPE00119720","2017","27.40","57.6"
"SPE00119720","2018","44.11","57.4"
"SPE00119720","2019","40.28","57.1"
"SPE00119720","2020","35.49","58.2"
"SPE00119720","2021","39.20","57.3"
"SPE00119720","2022","35.49","58.7"
"SPE00119720","2023","36.37",
"SP000008181","1925",,"62.0"
"SP000008181","1926","15.63",
"SP000008181","1927","11.43",
"SP000008181","1928","15.80",
"SP000008181","1935","22.91",
"SP000008181","1940","15.18",
"SP000008181","1941","19.43",
"SP000008181","1942","21.75",
"SP000008181","1943","30.80",
"SP000008181","1944","20.63","58.9"
"SP000008181","1945","12.64","60.6"
"SP000008181","1946","20.57","59.3"
"SP000008181","1947","9.98",
"SP000008181","1948","20.20",
"SP000008181","1949","11.81",
"SP000008181","1950","13.58",
"SP000008181","1951","42.19","59.1"
"SP000008181","1952","16.35","60.3"
"SP000008181","1953","26.87",
"SP000008181","1954","22.86","59.1"
"SP000008181","1955","20.85","60.7"
"SP000008181","1956","27.35",
"SP000008181","1957","25.01","59.2"
"SP000008181","1958","18.84","60.2"
"SP000008181","1959","39.61","60.4"
"SP000008181","1960","28.04",
"SP000008181","1961","21.96",
"SP000008181","1962","31.79",
"SP000008181","1963","46.22",
"SP000008181","1964","18.92","60.0"
"SP000008181","1965","20.96",
"SP000008181","1966","14.09","60.1"
"SP000008181","1967","21.90","60.3"
"SP000008181","1968","20.84","60.6"
"SP000008181","1969","31.97",
"SP000008181","1970","18.63",
"SP000008181","1971","46.13","59.7"
"SP000008181","1972","41.64","58.4"
"SP000008181","1973","16.30",
"SP000008181","1974","15.90","58.7"
"SP000008181","1975","24.63","59.1"
"SP000008181","1976","26.13","58.9"
"SP000008181","1977","29.16","58.9"
"SP000008181","1978","20.65",
"SP000008181","1979","29.75","59.6"
"SP000008181","1980","17.04","59.1"
"SP000008181","1981","16.87","60.0"
"SP000008181","1982","27.65","60.6"
"SP000008181","1983","29.81","60.3"
"SP000008181","1984","27.53","58.5"
"SP000008181","1985","20.15","59.2"
"SP000008181","1986","22.49","59.6"
"SP000008181","1987","38.77","60.0"
"SP000008181","1988","16.77",
"SP000008181","1989","22.57",
"SP000008181","1990","26.94","62.0"
"SP000008181","1991","24.72","58.8"
"SP000008181","1992","21.05","58.5"
"SP000008181","1993","27.39","58.6"
"SP000008181","1994","22.10","62.2"
"SP000008181","1995","21.11","61.9"
"SP000008181","1996","40.37","61.1"
"SP000008181","1997","17.98","62.6"
"SP000008181","1998","19.75","62.2"
"SP000008181","1999","15.17","62.1"
"SP000008181","2000","15.93","60.9"
"SP000008181","2001","18.70","59.5"
"SP000008181","2002","30.44","60.2"
"SP000008181","2003","25.65","63.4"
"SP000008181","2004","19.98","62.8"
"SP000008181","2005","22.87","61.6"
"SP000008181","2006","14.24","63.3"
"SP000008181","2007","21.05","62.3"
"SP000008181","2008","20.06","61.6"
"SP000008181","2009","14.49","62.1"
"SP000008181","2010",,"60.4"
"SP000008181","2011","27.57","63.0"
"SP000008181","2012","17.57","62.6"
"SP000008181","2013","23.24","62.4"
"SP000008181","2014","20.42","63.6"
"SP000008181","2015","12.75","63.4"
"SP000008181","2016","16.02","63.4"
"SP000008181","2017","15.53","63.6"
"SP000008181","2018","29.66","63.9"
"SP000008181","2019","26.49","63.4"
"SP000008181","2020","39.86","63.6"
"SP000008181","2021","13.15","63.2"
"SP000008181","2022","13.06",
"SP000008181","2023",,
"SPE00156315","2008",,"57.4"
"SPE00156315","2009","19.15","58.5"
"SPE00156315","2010","19.59","56.1"
"SPE00156315","2011","19.93","58.9"
"SPE00156315","2012","17.86","57.9"
"SPE00156315","2013","21.96","56.8"
"SPE00156315","2014","26.97","58.6"
"SPE00156315","2015","12.45","58.4"
"SPE00156315","2016","21.26","58.0"
"SPE00156315","2017","16.92","58.3"
"SPE00156315","2018","33.21","58.3"
"SPE00156315","2020","20.39","58.0"
"SPE00156315","2021","19.31","57.4"
"SPE00156315","2022","13.13","60.3"
"SPE00156315","2023",,
"SPE00156558","2008","38.78","37.4"
"SPE00156558","2009","40.82","38.5"
"SPE00156558","2010","35.88","35.3"
"SPE00156558","2011","38.26",
"SPE00156558","2012","37.25","38.3"
"SPE00156558","2013","63.07",
"SPE00156558","2014","49.37","38.6"
"SPE00156558","2015","43.36","40.0"
"SPE00156558","2016","33.65","39.0"
"SPE00156558","2017","39.42","39.7"
"SPE00156558","2018","49.68","38.5"
"SPE00156558","2020","42.89","40.6"
"SPE00156558","2021","34.69","38.8"
"SPE00156558","2022","35.74","42.1"
"SPE00156558","2023",,
"SPE00120152","1920","20.41","64.3"
"SPE00120152","1921","17.48","63.4"
"SPE00120152","1922","17.98","62.9"
"SPE00120152","1923","17.17","63.0"
"SPE00120152","1924","17.35","64.3"
"SPE00120152","1925","18.59","62.4"
"SPE00120152","1926","16.40","64.8"
"SPE00120152","1927","17.70","63.9"
"SPE00120152","1928","18.25","63.3"
"SPE00120152","1929","9.58","63.8"
"SPE00120152","1930","10.89","63.6"
"SPE00120152","1931","9.53","63.2"
"SPE00120152","1932","12.31","63.2"
"SPE00120152","1933","15.94","63.9"
"SPE00120152","1934","6.49","63.2"
"SPE00120152","1935","6.35","63.7"
"SPE00120152","1936","26.05",
"SPE00120152","1937","22.90","61.5"
"SPE00120152","1938","13.16",
"SPE00120152","1939","23.64","62.8"
"SPE00120152","1941","22.20","63.8"
"SPE00120152","1942","30.89","64.6"
"SPE00120152","1943","14.29","66.1"
"SPE00120152","1944","11.70","64.8"
"SPE00120152","1945","14.61","66.9"
"SPE00120152","1946","16.35","65.5"
"SPE00120152","1947","26.42","66.5"
"SPE00120152","1948","29.04","66.8"
"SPE00120152","1949","22.80","67.4"
"SPE00120152","1950","19.42","66.5"
"SPE00120152","1951","22.44","64.5"
"SPE00120152","1952","26.14","63.5"
"SPE00120152","1953","27.68","64.6"
"SPE00120152","1954","9.50","63.8"
"SPE00120152","1955","23.28","65.4"
"SPE00120152","1956","15.83","61.8"
"SPE00120152","1957","11.07","63.8"
"SPE00120152","1958","13.44","64.3"
"SPE00120152","1959","18.63","64.8"
"SPE00120152","1960","22.60",
"SPE00120152","1961","23.66","66.6"
"SPE00120152","1962","19.75","65.9"
"SPE00120152","1963","31.20","65.1"
"SPE00120152","1964","16.82","65.8"
"SPE00120152","1965","23.83","65.2"
"SPE00120152","1966","10.42","65.3"
"SPE00120152","1967","22.43","64.9"
"SPE00120152","1968","22.96","64.9"
"SPE00120152","1969","27.45","63.9"
"SPE00120152","1970","28.19","65.0"
"SPE00120152","1971","17.04","63.7"
"SPE00120152","1972","27.54","63.4"
"SPE00120152","1973","10.94","64.7"
"SPE00120152","1974","12.41","65.0"
"SPE00120152","1975","16.74","64.9"
"SPE00120152","1976","25.54","64.4"
"SPE00120152","1977","24.84","64.4"
"SPE00120152","1978","17.26","65.1"
"SPE00120152","1979","18.28","64.9"
"SPE00120152","1980","18.71","65.6"
"SPE00120152","1981","11.67","66.0"
"SPE00120152","1982","14.98","65.2"
"SPE00120152","1983","25.15","65.2"
"SPE00120152","1992",,
"SPE00120152","1996",,
"SPE00120152","2019","9.31",
"SPE00120152","2021","9.65",
"SPE00120035","1971","21.32","54.7"
"SPE00120035","1972","19.98","54.6"
"SPE00120035","1973","15.20","55.8"
"SPE00120035","1974","13.13","55.8"
"SPE00120035","1975","14.63","55.4"
"SPE00120035","1976","19.11","55.7"
"SPE00120035","1977","18.22","56.3"
"SPE00120035","1978","16.75","56.4"
"SPE00120035","1979","20.02","57.6"
"SPE00120035","1980","11.76","58.3"
"SPE00120035","1981","13.90","59.6"
"SPE00120035","1982","12.85","59.2"
"SPE00120035","1983","10.39","58.9"
"SPE00120035","1984","15.02","57.3"
"SPE00120035","1985","12.82","59.5"
"SPE00120035","1986","15.11","58.8"
"SPE00120035","1987","20.52","59.8"
"SPE00120035","1988","16.28","58.9"
"SPE00120035","1989","19.22","60.9"
"SPE00120035","1990","10.61","60.4"
"SPE00120035","1991","14.40","59.2"
"SPE00120035","1992","16.69","58.5"
"SPE00120035","1993","12.35","57.8"
"SPE00120035","1994","9.87","60.7"
"SPE00120035","1995","13.88","61.9"
"SPE00120035","1996","23.41","59.8"
"SPE00120035","1997","22.81","61.1"
"SPE00120035","1998","12.30","60.4"
"SPE00120035","1999","12.37","60.5"
"SPE00120035","2000","13.41","60.3"
"SPE00120035","2001","16.72","61.1"
"SPE00120035","2002","14.54","60.9"
"SPE00120035","2003",,"61.2"
"SPE00120035","2004","21.38","60.2"
"SPE00120035","2005","6.63","60.3"
"SPE00120035","2006","17.87","61.9"
"SPE00120035","2007","18.87","59.5"
"SPE00120035","2008","20.43","59.7"
"SPE00120035","2009","16.96","61.8"
"SPE00120035","2010","27.93","60.2"
"SPE00120035","2011","14.17","61.8"
"SPE00120035","2012","16.80","60.2"
"SPE00120035","2013","21.79","59.2"
"SPE00120035","2014","13.48","61.8"
"SPE00120035","2015","10.46","62.0"
"SPE00120035","2016","16.24","61.4"
"SPE00120035","2017","11.19","62.5"
"SPE00120035","2018","20.60","60.3"
"SPE00120035","2019","12.87","61.8"
"SPE00120035","2020","13.75","61.6"
"SPE00120035","2021","14.63","61.2"
"SPE00120035","2022","12.91","63.0"
"SPE00120035","2023",,
"SP000008215","1946","36.67",
"SP000008215","1947","35.04",
"SP000008215","1948","41.81","46.4"
"SP000008215","1949","42.83",
"SP000008215","1950","35.02",
"SP000008215","1951","69.58","41.5"
"SP000008215","1952","58.52","42.7"
"SP000008215","1953","52.00",
"SP000008215","1954","47.12","43.7"
"SP000008215","1955","56.21","44.7"
"SP000008215","1956","42.17","40.7"
"SP000008215","1957","39.57","43.3"
"SP000008215","1958","54.90","42.5"
"SP000008215","1959","59.65","42.5"
"SP000008215","1960","60.90","42.2"
"SP000008215","1961","58.89",
"SP000008215","1962","57.15",
"SP000008215","1963","67.07",
"SP000008215","1964","48.17","43.6"
"SP000008215","1965","70.75",
"SP000008215","1966","74.83",
"SP000008215","1967","43.72",
"SP000008215","1968","44.91","43.0"
"SP000008215","1969","68.87",
"SP000008215","1970","46.00",
"SP000008215","1971","60.10",
"SP000008215","1972","93.69","39.7"
"SP000008215","1973","47.39",
"SP000008215","1974","47.48",
"SP000008215","1975","53.11",
"SP000008215","1976","68.63","42.5"
"SP000008215","1977","62.67",
"SP000008215","1978","66.09",
"SP000008215","1979","70.12",
"SP000008215","1980","48.24","43.1"
"SP000008215","1981","47.93",
"SP000008215","1982","46.04",
"SP000008215","1983","38.35",
"SP000008215","1984","64.54","42.1"
"SP000008215","1985","36.78",
"SP000008215","1986","39.65","43.2"
"SP000008215","1987","55.37","44.5"
"SP000008215","1988","52.02","44.5"
"SP000008215","1989","59.50","45.2"
"SP000008215","1990","31.72","45.2"
"SP000008215","1991","35.56",
"SP000008215","1992","38.36","44.1"
"SP000008215","1993","41.83",
"SP000008215","1994","33.06",
"SP000008215","1995","39.73",
"SP000008215","1996","79.17","43.0"
"SP000008215","1997","63.79",
"SP000008215","1998","46.85",
"SP000008215","1999","41.18","44.3"
"SP000008215","2000","56.79","44.9"
"SP000008215","2001","44.44","44.8"
"SP000008215","2002","57.41","44.6"
"SP000008215","2003","59.86","45.3"
"SP000008215","2004","49.17","44.6"
"SP000008215","2005","41.53","44.5"
"SP000008215","2006","61.12","46.3"
"SP000008215","2007","38.44","44.7"
"SP000008215","2008","54.30","43.9"
"SP000008215","2009","41.91","46.2"
"SP000008215","2010","48.39","43.4"
"SP000008215","2011","50.85","46.7"
"SP000008215","2012","40.41","45.0"
"SP000008215","2013","55.59","44.2"
"SP000008215","2014","67.39","45.4"
"SP000008215","2015","41.53","47.4"
"SP000008215","2016","65.93","45.9"
"SP000008215","2017","44.39","47.7"
"SP000008215","2018","65.72","45.2"
"SP000008215","2019","45.41","47.1"
"SP000008215","2020","63.43","47.3"
"SP000008215","2021","49.12","45.8"
"SP000008215","2022","51.02","48.4"
"SP000008215","2023","48.41",
"SPE00120395","1986","68.44","56.8"
"SPE00120395","1987","67.10","59.2"
"SPE00120395","1988","61.02","58.4"
"SPE00120395","1989","61.67","60.6"
"SPE00120395","1990","52.31","59.6"
"SPE00120395","1991","59.66","57.8"
"SPE00120395","1992","51.02","57.7"
"SPE00120395","1993","62.31","57.8"
"SPE00120395","1994","69.20","58.0"
"SPE00120395","1995","70.45","60.2"
"SPE00120395","1996","76.11","57.9"
"SPE00120395","1997","69.16","60.3"
"SPE00120395","1998","57.24","58.9"
"SPE00120395","1999","67.12","58.2"
"SPE00120395","2000","89.48","58.1"
"SPE00120395","2001","78.50","58.3"
"SPE00120395","2002","69.28","58.7"
"SPE00120395","2003","66.61","58.8"
"SPE00120395","2004","41.81","58.1"
"SPE00120395","2005","44.97","58.5"
"SPE00120395","2006","70.64","59.7"
"SPE00120395","2007","39.17","58.6"
"SPE00120395","2008","60.26","58.0"
"SPE00120395","2009","71.30","58.4"
"SPE00120395","2010","62.85","58.4"
"SPE00120395","2011","53.82","59.6"
"SPE00120395","2012","51.62","57.5"
"SPE00120395","2013","66.69","58.1"
"SPE00120395","2014","72.84","59.0"
"SPE00120395","2015","41.63","59.1"
"SPE00120395","2016","62.86","58.5"
"SPE00120395","2017","37.48","59.1"
"SPE00120395","2018","69.08","58.7"
"SPE00120395","2019","74.16","58.5"
"SPE00120395","2020","65.69","59.7"
"SPE00120395","2021","63.24","58.9"
"SPE00120395","2022","64.19","61.0"
"SPE00120395","2023",,
"SPE00120278","1945",,"58.5"
"SPE00120278","1951","31.41",
"SPE00120278","1952","20.65",
"SPE00120278","1953","14.35",
"SPE00120278","1954","9.70",
"SPE00120278","1955","18.63",
"SPE00120278","1956","18.91",
"SPE00120278","1957","16.70",
"SPE00120278","1958","18.98",
"SPE00120278","1959","26.19",
"SPE00120278","1960","25.77",
"SPE00120278","1961","19.86","59.8"
"SPE00120278","1962","24.75","58.3"
"SPE00120278","1963","28.67","56.2"
"SPE00120278","1964","11.72","57.6"
"SPE00120278","1965","19.70","56.6"
"SPE00120278","1966","18.13","56.8"
"SPE00120278","1967","13.26","56.1"
"SPE00120278","1968","9.17","56.9"
"SPE00120278","1969","18.54","55.4"
"SPE00120278","1970","9.80","56.6"
"SPE00120278","1971","17.26","55.3"
"SPE00120278","1972","27.29","55.6"
"SPE00120278","1973","13.66","56.1"
"SPE00120278","1974","10.78","56.3"
"SPE00120278","1975","15.99","56.2"
"SPE00120278","1976","21.71","56.6"
"SPE00120278","1977","14.29","56.5"
"SPE00120278","1978","20.62","56.9"
"SPE00120278","1979","15.62","57.5"
"SPE00120278","1980","12.77","57.0"
"SPE00120278","1981","14.14","57.9"
"SPE00120278","1982","12.59","57.9"
"SPE00120278","1983","8.72","57.9"
"SPE00120278","1984","15.13","55.2"
"SPE00120278","1985","12.54","57.3"
"SPE00120278","1986","13.15","56.6"
"SPE00120278","1987","19.36","58.2"
"SPE00120278","1988","16.89","57.5"
"SPE00120278","1989","18.00","59.3"
"SPE00120278","1990","9.49","58.7"
"SPE00120278","1991","10.24","57.4"
"SPE00120278","1992","12.49","57.3"
"SPE00120278","1993","15.75","56.4"
"SPE00120278","1994","9.45","58.8"
"SPE00120278","1995","14.71","59.7"
"SPE00120278","1996","18.00","57.8"
"SPE00120278","1997","20.49","59.6"
"SPE00120278","1998","13.91","58.6"
"SPE00120278","1999","11.84","58.0"
"SPE00120278","2000","16.06","57.5"
"SPE00120278","2001","12.70","56.9"
"SPE00120278","2002","17.88","57.6"
"SPE00120278","2003","17.06","58.4"
"SPE00120278","2004","18.13","57.5"
"SPE00120278","2005","9.03","58.7"
"SPE00120278","2006","17.31","60.4"
"SPE00120278","2007","14.50","57.9"
"SPE00120278","2008","19.35","58.2"
